sample_idx,phenotype,T1_Pred,T1_True,T2_Pred,T2_True,T3_Pred,T3_True,T4_Pred,T4_True,T5_Pred,T5_True,T6_Pred,T6_True,T7_Pred,T7_True,T8_Pred,T8_True,T9_Pred,T9_True,T10_Pred,T10_True,T11_Pred,T11_True,T12_Pred,T12_True,T13_Pred,T13_True,T14_Pred,T14_True,T15_Pred,T15_True
161,sim_pheno,0.7041844129562378,1.1380404233932495,1.3763188123703003,1.7908304929733276,2.4165751934051514,2.779927968978882,3.9019782543182373,4.228606224060059,5.976030349731445,6.248331069946289,8.743021011352539,8.878849029541016,12.093778610229492,12.01689624786377,15.73263168334961,15.391009330749512,19.19998550415039,18.636873245239258,22.147130966186523,21.441743850708008,24.425601959228516,23.649503707885742,26.055395126342773,25.26299476623535,27.143579483032227,26.379337310791016,27.82311248779297,27.12276268005371,28.21923065185547,27.605327606201172
162,sim_pheno,1.6325377225875854,1.1503247022628784,2.1560781002044678,1.8318403959274292,3.081437826156616,2.878910779953003,4.497898101806641,4.435230255126953,6.558855056762695,6.638238906860352,9.372910499572754,9.550395965576172,12.903751373291016,13.070409774780273,16.822542190551758,16.892606735229492,20.6080322265625,20.588729858398438,23.7962646484375,23.783323287963867,26.248043060302734,26.287269592285156,28.04253387451172,28.103654861450195,29.33184242248535,29.348581314086914,30.219127655029297,30.168996810913086,30.84598731994629,30.695762634277344
163,sim_pheno,1.982599139213562,1.513386607170105,2.5961225032806396,2.31119704246521,3.5985515117645264,3.4860246181488037,5.106476783752441,5.1641693115234375,7.2913970947265625,7.459924697875977,10.323793411254883,10.421738624572754,14.144829750061035,13.966678619384766,18.27752685546875,17.84766960144043,22.188735961914062,21.702999114990234,25.623661041259766,25.18021583557129,28.30298614501953,28.05359649658203,30.26436424255371,30.261150360107422,31.59513282775879,31.864089965820312,32.47042465209961,32.980918884277344,32.9450569152832,33.736846923828125
164,sim_pheno,1.080102801322937,1.2510660886764526,1.7076061964035034,1.9408577680587769,2.714359998703003,2.976407766342163,4.168367385864258,4.487137794494629,6.212198257446289,6.601487159729004,8.954276084899902,9.394940376281738,12.303339004516602,12.817420959472656,16.02233123779297,16.643245697021484,19.599130630493164,20.505435943603516,22.656774520874023,24.023202896118164,25.09126853942871,26.939470291137695,26.88633918762207,29.17426109313965,28.16516876220703,30.785789489746094,29.036191940307617,31.897615432739258,29.601526260375977,32.64148712158203
165,sim_pheno,0.9785784482955933,1.0495918989181519,1.6236790418624878,1.692158579826355,2.6808173656463623,2.6910359859466553,4.205845832824707,4.19101619720459,6.32480525970459,6.330425262451172,9.175519943237305,9.167967796325684,12.733272552490234,12.58941650390625,16.49182891845703,16.27112579345703,20.01401138305664,19.778011322021484,22.88907241821289,22.751047134399414,25.079824447631836,25.032529830932617,26.680009841918945,26.65306282043457,27.83379364013672,27.74195671081543,28.578359603881836,28.446590423583984,29.03848648071289,28.89151954650879
166,sim_pheno,0.5886296033859253,0.7593001127243042,1.0924071073532104,1.2953194379806519,2.009869337081909,2.1764180660247803,3.3725039958953857,3.5684192180633545,5.280854225158691,5.635406494140625,7.822954177856445,8.438553810119629,10.972686767578125,11.806419372558594,14.394380569458008,15.310686111450195,17.64192771911621,18.45136260986328,20.31464958190918,20.91130828857422,22.393651962280273,22.642465591430664,23.91431999206543,23.77100944519043,25.003665924072266,24.4704532623291,25.725271224975586,24.890459060668945,26.222402572631836,25.13789176940918
167,sim_pheno,1.8591841459274292,1.196501612663269,2.5036303997039795,1.9135445356369019,3.5346992015838623,3.0190770626068115,5.063027381896973,4.66639518737793,7.248279571533203,7.000304222106934,10.24211597442627,10.081214904785156,14.015631675720215,13.78951644897461,18.121057510375977,17.787498474121094,22.056711196899414,21.617094039916992,25.40723991394043,24.891677856445312,27.97597312927246,27.430654525756836,29.85505485534668,29.253931045532227,31.130966186523438,30.492361068725586,31.970457077026367,31.302059173583984,32.484153747558594,31.81832504272461
168,sim_pheno,1.8238838911056519,1.5053023099899292,2.3950603008270264,2.298173666000366,3.357689619064331,3.464019536972046,4.8110809326171875,5.125393867492676,6.919863700866699,7.390152931213379,9.828551292419434,10.297605514526367,13.461174964904785,13.755560874938965,17.442899703979492,17.513368606567383,21.243013381958008,21.21693992614746,24.528520584106445,24.53177261352539,27.110004425048828,27.25237464904785,29.018104553222656,29.330839157104492,30.361984252929688,30.833431243896484,31.317617416381836,31.876890182495117,31.975440979003906,32.58142852783203
169,sim_pheno,0.6315392255783081,1.071421504020691,1.262039065361023,1.6815422773361206,2.2538278102874756,2.6055848598480225,3.6904428005218506,3.961224317550659,5.705543518066406,5.859954833984375,8.403024673461914,8.353629112243652,11.72029972076416,11.365766525268555,15.341129302978516,14.657160758972168,18.803173065185547,17.882179260253906,21.70514678955078,20.721647262573242,23.983131408691406,22.99566078186035,25.634021759033203,24.68256187438965,26.758272171020508,25.864166259765625,27.456724166870117,26.658964157104492,27.840585708618164,27.179107666015625
170,sim_pheno,1.1698940992355347,0.9995335340499878,1.9162148237228394,1.6695441007614136,3.0376174449920654,2.7412259578704834,4.600882530212402,4.381570816040039,6.769515037536621,6.730542182922363,9.693215370178223,9.792285919189453,13.253273010253906,13.328486442565918,17.05016326904297,16.884653091430664,20.551040649414062,19.99628257751465,23.42772102355957,22.404327392578125,25.593475341796875,24.096759796142578,27.121265411376953,25.207321166992188,28.158443450927734,25.90359878540039,28.801410675048828,26.327733993530273,29.209209442138672,26.58157730102539
171,sim_pheno,2.476001501083374,1.0654562711715698,2.9876468181610107,1.7738503217697144,3.91656756401062,2.912463903427124,5.372286796569824,4.6781158447265625,7.511777877807617,7.26943302154541,10.470842361450195,10.78079891204834,14.26807689666748,15.057433128356934,18.42461585998535,19.638063430786133,22.345796585083008,23.916048049926758,25.721220016479492,27.42949867248535,28.341535568237305,30.02291488647461,30.289854049682617,31.79027557373047,31.668315887451172,32.93010711669922,32.628143310546875,33.639305114746094,33.26764678955078,34.07075881958008
172,sim_pheno,-0.46713176369667053,1.0113791227340698,0.26957306265830994,1.5963762998580933,1.4024542570114136,2.4883296489715576,2.9555604457855225,3.806299924850464,5.040536880493164,5.666172027587891,7.708181381225586,8.127195358276367,10.89200496673584,11.12044906616211,14.264961242675781,14.409269332885742,17.350801467895508,17.642831802368164,19.865520477294922,20.492769241333008,21.775217056274414,22.772438049316406,23.09099769592285,24.458593368530273,23.959131240844727,25.634885787963867,24.450002670288086,26.42238426208496,24.72884178161621,26.935169219970703
173,sim_pheno,1.7690762281417847,1.046401858329773,2.347985029220581,1.6975802183151245,3.313013792037964,2.7210395336151123,4.760403633117676,4.281037330627441,6.859395980834961,6.551097869873047,9.745453834533691,9.64100170135498,13.348522186279297,13.485411643981934,17.40570831298828,17.767662048339844,21.30927276611328,21.98777198791504,24.7305965423584,25.67339515686035,27.468082427978516,28.567665100097656,29.51729393005371,30.656545639038086,30.952381134033203,32.074058532714844,31.956815719604492,32.99620819091797,32.58291244506836,33.579734802246094
174,sim_pheno,1.0861443281173706,1.2055338621139526,1.7123059034347534,1.8811568021774292,2.7509372234344482,2.9010913372039795,4.248130798339844,4.396400451660156,6.317203521728516,6.497184753417969,9.064496040344238,9.278481483459473,12.410165786743164,12.6848783493042,16.001087188720703,16.480411529541016,19.397003173828125,20.28866958618164,22.125843048095703,23.72829818725586,24.17365264892578,26.552165985107422,25.660858154296875,28.69437026977539,26.753612518310547,30.22404670715332,27.475852966308594,31.269765853881836,27.99337387084961,31.963516235351562
175,sim_pheno,0.3015631139278412,0.7711580991744995,1.074135661125183,1.332513689994812,2.210296392440796,2.2669312953948975,3.754718542098999,3.759916067123413,5.846134185791016,5.995990753173828,8.581250190734863,9.040411949157715,11.849108695983887,12.688468933105469,15.470808029174805,16.446443557739258,18.895307540893555,19.760417938232422,21.6944522857666,22.30547332763672,23.82786750793457,24.060195922851562,25.317174911499023,25.181943893432617,26.333717346191406,25.864774703979492,26.93141746520996,26.268104553222656,27.252952575683594,26.502119064331055
176,sim_pheno,0.8841284513473511,0.744470477104187,1.5233343839645386,1.3293579816818237,2.5934836864471436,2.330885648727417,4.130144119262695,3.9643476009368896,6.268036842346191,6.428021430969238,9.130146980285645,9.73768424987793,12.643868446350098,13.554572105407715,16.375667572021484,17.253196716308594,19.83883285522461,20.279632568359375,22.562435150146484,22.431617736816406,24.587482452392578,23.81366539001465,26.015430450439453,24.644071578979492,27.00081443786621,25.123207092285156,27.57710075378418,25.393217086791992,27.904829025268555,25.543357849121094
177,sim_pheno,0.9199732542037964,1.3145617246627808,1.3969448804855347,1.9914149045944214,2.2890994548797607,2.983609914779663,3.6637113094329834,4.399262428283691,5.6446685791015625,6.343079566955566,8.33037281036377,8.876104354858398,11.655557632446289,11.96107006072998,15.370869636535645,15.423202514648438,19.053064346313477,18.96945571899414,22.166770935058594,22.277782440185547,24.59178924560547,25.105701446533203,26.40281867980957,27.347822189331055,27.715673446655273,29.02181053161621,28.603200912475586,30.216384887695312,29.148014068603516,31.04161262512207
178,sim_pheno,0.9463261365890503,0.8321017026901245,1.6120127439498901,1.3964899778366089,2.6549079418182373,2.313389539718628,4.164640426635742,3.753473997116089,6.290125846862793,5.899425506591797,9.138893127441406,8.85912799835205,12.582136154174805,12.533483505249023,16.316776275634766,16.542795181274414,19.869712829589844,20.34598159790039,22.918376922607422,23.50346565246582,25.285451889038086,25.847431182861328,26.986574172973633,27.446928024291992,28.139001846313477,28.476665496826172,28.8969783782959,29.114957809448242,29.374067306518555,29.50136375427246
179,sim_pheno,0.6519650220870972,0.8431967496871948,1.229807734489441,1.4082716703414917,2.190523862838745,2.3163516521453857,3.6030852794647217,3.7193076610565186,5.581119537353516,5.760200500488281,8.214058876037598,8.48332405090332,11.388830184936523,11.726200103759766,14.870224952697754,15.103656768798828,18.314027786254883,18.164146423339844,21.200969696044922,20.60680389404297,23.40418243408203,22.366287231445312,24.99769401550293,23.54216957092285,26.112415313720703,24.289180755615234,26.83340072631836,24.74856185913086,27.28021812438965,25.02543830871582
180,sim_pheno,1.8587597608566284,1.2154921293258667,2.2702882289886475,1.8996227979660034,3.0514047145843506,2.9328114986419678,4.304049491882324,4.446521759033203,6.170994758605957,6.568453788757324,8.779659271240234,9.365976333618164,12.084906578063965,12.770195960998535,15.833812713623047,16.53091812133789,19.59349822998047,20.266538619995117,22.880828857421875,23.605295181274414,25.538776397705078,26.319150924682617,27.560497283935547,28.35991096496582,29.026382446289062,29.80648422241211,30.052270889282227,30.78946876525879,30.697551727294922,31.438411712646484
181,sim_pheno,0.007009369321167469,1.14561927318573,0.7056139707565308,1.7824076414108276,1.7887219190597534,2.7332255840301514,3.269984006881714,4.1030473709106445,5.256748199462891,5.978137969970703,7.810046195983887,8.372873306274414,10.869023323059082,11.17430305480957,14.095881462097168,14.133918762207031,17.030040740966797,16.942289352416992,19.364620208740234,19.348329544067383,21.11402130126953,21.235736846923828,22.320405960083008,22.616487503051758,23.12875747680664,23.575847625732422,23.601123809814453,24.21879768371582,23.92173194885254,24.63933753967285
182,sim_pheno,0.6889551877975464,0.8993910551071167,1.2036036252975464,1.4822481870651245,2.117337942123413,2.4076173305511475,3.4633052349090576,3.8232171535491943,5.356353759765625,5.87025260925293,7.873183727264404,8.601737022399902,10.95102596282959,11.880318641662598,14.238639831542969,15.350358009338379,17.31765365600586,18.566652297973633,19.80722427368164,21.20125389099121,21.7133731842041,23.149477005004883,23.069244384765625,24.483835220336914,24.019390106201172,25.3504638671875,24.632259368896484,25.894052505493164,25.086814880371094,26.22760009765625
183,sim_pheno,2.467236280441284,1.196053385734558,2.925987958908081,1.9400137662887573,3.7862660884857178,3.1016347408294678,5.170178413391113,4.850278854370117,7.242402076721191,7.342872619628906,10.147284507751465,10.633030891418457,13.784823417663574,14.561604499816895,17.77018928527832,18.727798461914062,21.605613708496094,22.625442504882812,24.967395782470703,25.866851806640625,27.629898071289062,28.308780670166016,29.624425888061523,30.01486587524414,31.033355712890625,31.145034790039062,32.03987121582031,31.867521286010742,32.72599411010742,32.318931579589844
184,sim_pheno,0.6589230298995972,0.9724301099777222,1.3515547513961792,1.5864685773849487,2.4730947017669678,2.550560712814331,4.045164108276367,4.008901596069336,6.19462776184082,6.095057487487793,9.011167526245117,8.852749824523926,12.35066032409668,12.141039848327637,15.925189971923828,15.612483024597168,19.25506019592285,18.83652687072754,21.86599349975586,21.493467330932617,23.780168533325195,23.47565460205078,25.13363265991211,24.84737205505371,26.08431625366211,25.747982025146484,26.642602920532227,26.319028854370117,27.007844924926758,26.673147201538086
185,sim_pheno,0.239616259932518,1.0448797941207886,0.87505042552948,1.6768330335617065,1.9003514051437378,2.65765643119812,3.3753278255462646,4.132717132568359,5.417985916137695,6.249153137207031,8.076743125915527,9.089605331420898,11.298110961914062,12.578286170959473,14.80701732635498,16.425052642822266,18.175630569458008,20.193466186523438,21.0029296875,23.480743408203125,23.201068878173828,26.0704288482666,24.75693702697754,27.951536178588867,25.816675186157227,29.2388973236084,26.4970645904541,30.084386825561523,26.92462730407715,30.624759674072266
186,sim_pheno,2.630985975265503,1.3761032819747925,3.134122610092163,2.180610418319702,4.050121307373047,3.410421133041382,5.499031066894531,5.229636192321777,7.661744117736816,7.794079303741455,10.715370178222656,11.173733711242676,14.659310340881348,15.253426551818848,18.88650894165039,19.68709373474121,22.915748596191406,23.98778533935547,26.434133529663086,27.72333526611328,29.102920532226562,30.669246673583984,31.10022735595703,32.820396423339844,32.498023986816406,34.30452346801758,33.420413970947266,35.28879928588867,33.92349624633789,35.924583435058594
187,sim_pheno,0.522337794303894,0.93004310131073,1.154509425163269,1.5412625074386597,2.1660869121551514,2.5150258541107178,3.624236822128296,4.00620174407959,5.644661903381348,6.156798362731934,8.341036796569824,9.004589080810547,11.597915649414062,12.377493858337402,15.080536842346191,15.882379531860352,18.426769256591797,19.06245994567871,21.152057647705078,21.611825942993164,23.205333709716797,23.46026039123535,24.682132720947266,24.70511245727539,25.712604522705078,25.50234031677246,26.341482162475586,25.996572494506836,26.728254318237305,26.29681396484375
188,sim_pheno,0.5576266050338745,0.8299282789230347,1.208591341972351,1.3863686323165894,2.2388131618499756,2.2867982387542725,3.7307698726654053,3.6969153881073,5.800628662109375,5.795769691467285,8.55941390991211,8.694729804992676,11.918076515197754,12.311087608337402,15.55898666381836,16.290191650390625,19.127531051635742,20.106781005859375,22.141578674316406,23.314695358276367,24.494779586791992,25.72504425048828,26.211116790771484,27.387893676757812,27.390573501586914,28.468595504760742,28.117082595825195,29.143966674804688,28.493831634521484,29.555740356445312
189,sim_pheno,1.8019932508468628,1.057310938835144,2.362485647201538,1.7262343168258667,3.2980620861053467,2.778607130050659,4.699399948120117,4.3754472732543945,6.740030288696289,6.670246124267578,9.567787170410156,9.722993850708008,13.106701850891113,13.39217758178711,17.095468521118164,17.300573348999023,20.93021011352539,20.963008880615234,24.260019302368164,24.00517463684082,26.897592544555664,26.28905487060547,28.84062385559082,27.87679672241211,30.1727294921875,28.922502517700195,31.086767196655273,29.586912155151367,31.648832321166992,29.999465942382812
190,sim_pheno,1.2125462293624878,0.9615010023117065,1.8551186323165894,1.5751093626022339,2.8822524547576904,2.54734206199646,4.386177062988281,4.037946701049805,6.495663642883301,6.21183967590332,9.339239120483398,9.161642074584961,12.878937721252441,12.795550346374512,16.65091323852539,16.77478790283203,20.3155460357666,20.60752296447754,23.451744079589844,23.869121551513672,25.914791107177734,26.36469078063965,27.729990005493164,28.123180389404297,28.990928649902344,29.291608810424805,29.80977439880371,30.037973403930664,30.282377243041992,30.502798080444336
191,sim_pheno,0.9370220899581909,1.0780409574508667,1.609054446220398,1.7585572004318237,2.6631486415863037,2.827047109603882,4.173020362854004,4.443565368652344,6.2762651443481445,6.756828308105469,9.07292652130127,9.81659984588623,12.474112510681152,13.468282699584961,16.201875686645508,17.327537536621094,19.754945755004883,20.91596031188965,22.776018142700195,23.876508712768555,25.129682540893555,26.087358474731445,26.820816040039062,27.618528366088867,27.956941604614258,28.624452590942383,28.68288230895996,29.26258659362793,29.11031723022461,29.65846061706543
192,sim_pheno,0.19684873521327972,1.190958857536316,0.8934019804000854,1.85326087474823,1.993925929069519,2.8430144786834717,3.5247628688812256,4.2709245681762695,5.6078033447265625,6.229652404785156,8.319565773010254,8.738529205322266,11.50833797454834,11.684370994567871,14.925217628479004,14.809793472290039,18.0819091796875,17.788530349731445,20.6240177154541,20.35099220275879,22.513416290283203,22.36812973022461,23.82146453857422,23.847881317138672,24.715837478637695,24.87818717956543,25.24424171447754,25.56974983215332,25.58924674987793,26.02259635925293
193,sim_pheno,1.4416178464889526,1.2167967557907104,2.0295960903167725,1.8724898099899292,2.9700047969818115,2.850130796432495,4.370851516723633,4.268882751464844,6.391633987426758,6.248952865600586,9.155194282531738,8.86697769165039,12.612586975097656,12.091638565063477,16.431100845336914,15.733960151672363,20.138158798217773,19.466588973999023,23.323272705078125,22.92914390563965,25.856430053710938,25.856748580932617,27.732471466064453,28.1441650390625,29.062047958374023,29.823598861694336,29.9697265625,31.001163482666016,30.556745529174805,31.800426483154297
194,sim_pheno,1.0817078351974487,0.8453329801559448,1.651192545890808,1.4068773984909058,2.571401357650757,2.3101956844329834,3.9288346767425537,3.7137820720672607,5.88812255859375,5.781318664550781,8.58161735534668,8.599287033081055,11.932269096374512,12.059192657470703,15.649975776672363,15.801470756530762,19.337989807128906,19.33291244506836,22.470375061035156,22.261402130126953,24.925506591796875,24.440589904785156,26.756526947021484,25.93498420715332,28.062232971191406,26.90325164794922,28.94928741455078,27.50775909423828,29.513946533203125,27.876455307006836
195,sim_pheno,0.9621685743331909,1.1703146696090698,1.5626744031906128,1.8338831663131714,2.566009283065796,2.839655637741089,4.049323081970215,4.319474220275879,6.133883476257324,6.40425968170166,8.91704273223877,9.168524742126465,12.352834701538086,12.553177833557129,16.168411254882812,16.315597534179688,19.941858291625977,20.073936462402344,23.065134048461914,23.447956085205078,25.448171615600586,26.198659896850586,27.18876075744629,28.270322799682617,28.40569496154785,29.73931884765625,29.171958923339844,30.737022399902344,29.58905792236328,31.39495086669922
196,sim_pheno,1.3008383512496948,1.0789088010787964,1.8920916318893433,1.7634133100509644,2.964423894882202,2.8411195278167725,4.527854919433594,4.477017402648926,6.700262069702148,6.827435493469238,9.583436012268066,9.950923919677734,13.054754257202148,13.697614669799805,16.819669723510742,17.676971435546875,20.23747444152832,21.392803192138672,22.968942642211914,24.467954635620117,24.981914520263672,26.768571853637695,26.4164981842041,28.363056182861328,27.42302131652832,29.41046714782715,28.03215217590332,30.074491500854492,28.439332962036133,30.48602294921875
197,sim_pheno,0.6398295164108276,0.9518593549728394,1.4426277875900269,1.5848129987716675,2.6766860485076904,2.5992934703826904,4.338787078857422,4.163614273071289,6.557422637939453,6.437559127807617,9.418615341186523,9.474692344665527,12.831214904785156,13.10297966003418,16.546030044555664,16.90190887451172,19.871116638183594,20.367887496948242,22.428178787231445,23.15477752685547,24.2725772857666,25.176685333251953,25.553621292114258,26.5367431640625,26.4539794921875,27.40567970275879,27.004810333251953,27.94270896911621,27.423072814941406,28.267826080322266
198,sim_pheno,0.8201636075973511,0.9239529371261597,1.4474934339523315,1.5389803647994995,2.4506900310516357,2.5180461406707764,3.895496129989624,4.00711727142334,5.914706230163574,6.121722221374512,8.591304779052734,8.849599838256836,11.807252883911133,11.963584899902344,15.335190773010254,15.058768272399902,18.737476348876953,17.739622116088867,21.587200164794922,19.798446655273438,23.766162872314453,21.23822784423828,25.315027236938477,22.180419921875,26.394739151000977,22.77048110961914,27.106365203857422,23.12990379333496,27.595840454101562,23.345149993896484
199,sim_pheno,0.30520614981651306,0.8248070478439331,0.9834555387496948,1.3730171918869019,2.0616061687469482,2.252713918685913,3.5844008922576904,3.6126391887664795,5.659452438354492,5.598245620727539,8.391985893249512,8.26827621459961,11.67044734954834,11.487208366394043,15.161343574523926,14.89394760131836,18.46028709411621,18.03673553466797,21.14266586303711,20.589319229125977,23.16749382019043,22.4565486907959,24.612239837646484,23.720443725585938,25.60235595703125,24.531641006469727,26.171476364135742,25.03465461730957,26.47812271118164,25.339927673339844
